Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Rwanda,RWA,..,4.26349449,8.21763229,8.35697842,6.97064686,7.17037678,6.86232901,7.14331341,6.93017101,7.54268694,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Samoa,WSM,..,4.39660835,5.42492199,4.8249526,6.17122936,6.2277956,5.6747098,5.51336765,5.50720882,5.21262693,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,San Marino,SMR,..,5.86393833,7.41631603,7.97268248,7.74346495,7.54904318,7.27498674,6.74832106,7.24210215,7.14421701,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sao Tome and Principe,STP,..,10.51173401,6.75577021,6.47629499,7.93743801,6.73101854,5.34009647,6.43088818,6.46091604,6.26645994,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Saudi Arabia,SAU,..,4.2115941,3.71178317,4.01962948,4.46568823,5.22794724,5.99834013,5.83562613,7.00368643,6.3615365,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Senegal,SEN,..,3.56931567,4.19347048,4.22773457,4.37490368,4.39605856,4.38257313,4.26078272,4.06742668,3.97799659,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Serbia,SRB,..,6.50382948,9.11380005,9.32820988,9.31232452,9.24598789,8.81929588,8.47186947,8.23131752,8.53899002,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Seychelles,SYC,..,4.61071825,4.79911327,5.73107624,4.50803661,4.73750544,4.58823824,5.1787982,4.98940706,5.11036491,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sierra Leone,SLE,..,11.51732349,13.28133965,10.59042263,11.56771851,19.72741699,20.41341209,16.52595901,16.6201725,16.06307983,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,..,3.34336376,3.15792179,3.32783675,3.68562651,3.87155676,4.18069839,4.40151834,4.4177866,4.46444654,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovak Republic,SVK,..,5.30256939,7.35716248,7.55277967,7.50908709,6.89302301,6.79333973,7.11145544,6.76883841,6.68639565,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovenia,SVN,..,7.80406952,8.53639603,8.71509933,8.74028301,8.50197506,8.49823952,8.47909927,8.18941784,8.29891014,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Solomon Islands,SLB,..,5.28381252,6.70616865,5.55342913,5.37866831,5.72712326,5.19329929,4.99768019,4.74138927,4.47443104,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,..,7.43741989,7.49731731,7.7525506,7.72096157,7.93015003,8.20090294,8.09581757,8.11311913,8.25342083,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,8.37437344,6.40037966,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Spain,ESP,..,6.79921818,9.16859245,9.15699196,9.06737709,9.09010506,9.12686825,8.9523859,8.94249249,8.97741413,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sri Lanka,LKA,..,4.24654055,3.71693707,3.40384579,3.82699037,3.60648036,3.88992047,3.86424923,3.80975389,3.75841475,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Kitts and Nevis,KNA,..,4.66796207,5.27746201,5.16987658,5.26012945,4.9079895,5.31862164,5.79325533,5.69199848,5.31148005,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Lucia,LCA,..,5.43346453,5.60638475,5.57630587,5.77193546,4.84179592,4.60818338,4.98633957,4.7146244,4.39812708,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,..,4.29551268,4.46755743,4.68828583,4.56956387,4.35374546,4.08409452,4.1576829,4.3064785,4.47178459,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,..,3.60664463,5.61579561,5.68827009,6.96487522,5.67619705,7.18615294,6.40399361,6.30497503,4.51304483,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,..,6.28476238,4.72143984,4.58755207,4.80475569,4.84127617,6.21926689,6.27941179,6.22976971,7.96947193,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,..,7.32689953,10.42150974,10.73550034,10.90368462,10.94807339,10.79714203,10.84046745,10.78592205,10.8985014,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,..,9.3748436,10.34077358,10.61796474,10.83054256,10.99387455,11.36931515,11.70894909,11.89515591,11.87620926,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,..,4.34962416,3.32856846,3.5656538,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,..,4.26492453,5.85971832,5.98185873,6.53226376,6.6654973,6.9073596,7.00427723,7.2288146,7.2394805,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,..,3.41529965,5.0559845,5.01779366,4.64643383,4.01492023,3.64969921,3.96350336,3.63913774,3.62868047,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..,3.10125184,3.56825638,3.52293992,3.45313358,3.68448043,3.66789317,3.76332021,3.83202839,3.79303908,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,..,..,1.26124156,1.21793711,2.11266398,2.72246408,3.95390606,4.54700947,4.33655405,4.32635784,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,..,3.30968809,5.99588251,6.1408205,6.29625988,6.35890293,6.24938154,6.60094786,6.02144766,6.16532087,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,..,2.926934,3.86217117,5.0648427,4.170681,5.13259459,4.57615185,5.06450272,5.05521584,5.09657621,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,..,4.23492432,4.72197914,4.8760519,5.05915737,5.22789097,6.03951168,7.00930595,7.02028561,6.93182945,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,..,5.04834366,6.43202877,6.6064229,6.85662031,6.80739641,7.00741243,6.99717045,7.25768566,7.29209566,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkey,TUR,..,4.59957218,4.6530509,4.44444656,4.37099981,4.32517862,4.11690378,4.28469229,4.17974997,4.12414074,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,..,6.89164257,4.89650869,4.77595139,5.15063286,5.49777317,6.29793644,6.62111807,6.93379545,6.60540628,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,..,24.24389076,15.39393616,15.32846642,18.12769699,16.86151695,16.69959259,16.88424873,17.72825432,19.04735947,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,..,7.56050587,8.92494392,7.86666203,7.24972916,6.96508646,6.78750038,6.54710674,6.48715639,6.52623558,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,..,5.30685234,6.81617165,7.11666059,6.94156218,7.18960381,7.77607775,7.54541159,7.43332434,7.72391653,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,..,2.37413526,3.67006993,3.42519474,3.59299517,3.63020706,3.58359146,3.4034214,4.14456415,4.22590351,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Kingdom,GBR,..,7.28434992,9.97346497,10.0517683,9.97855186,9.95758438,9.90435219,9.86671162,9.82511234,9.99696255,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..,12.54207516,16.29982948,16.28528976,16.21042252,16.40644836,16.71075249,17.04898262,17.00361443,16.88529778,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uruguay,URY,..,10.00623417,8.63529015,8.76412106,8.81995773,8.77023602,9.00821114,9.42438793,9.51635647,9.20269966,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uzbekistan,UZB,..,5.21655655,5.28212595,5.58976364,5.66173792,4.67292738,4.9875989,4.96638393,5.07679749,5.29149055,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vanuatu,VUT,..,3.31252217,3.49827933,3.7651372,4.15413618,3.45589304,4.15773726,2.84586453,2.76094961,3.37372637,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Venezuela, RB",VEN,..,7.33427238,7.17709732,6.4481473,5.5941329,5.77644968,5.79743814,5.22611618,6.22255135,3.56269026,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vietnam,VNM,..,4.84926939,5.87397575,6.27840996,6.33500576,5.78317738,5.65262079,5.65919352,5.92534494,5.91789675,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Yemen, Rep.",YEM,..,4.66606522,4.7695322,5.1959362,4.96083164,4.8418045,4.88250208,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zambia,ZMB,..,7.15237093,3.46053243,3.93052912,4.69091034,3.82924223,4.43510246,4.47720718,4.39748955,4.93484306,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zimbabwe,ZWE,..,..,8.08173752,6.91835308,7.11014795,8.13352394,7.45206642,7.6476202,5.84977484,4.73433113,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Africa Eastern and Southern,AFE,..,5.82936597142749,6.19889465134853,6.09293985998488,6.06122908507219,5.88668068313992,6.12840385205797,6.01733897809904,5.93923807664278,5.92588179332181,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Africa Western and Central,AFW,..,3.71030172166359,3.6505051234534,3.61726218032074,3.73025108795254,3.71996129581412,3.96892114729193,3.96580921555138,3.99260319378949,4.00478985770891,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Arab World,ARB,..,3.99485458683397,3.93486018070375,4.02250795527758,4.24866712936902,4.58556432100901,5.11479362139869,5.01689805584966,5.56419211894541,5.23099782538083,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Caribbean small states,CSS,..,4.7282980034943,5.17777723468496,5.1786834466299,5.30295019744467,5.37520988710826,5.73761265286781,6.10669861475335,6.41524616377996,6.37330337902145,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Central Europe and the Baltics,CEB,..,5.62140817453041,6.52564695567409,6.53784774030741,6.6749497630901,6.58377633815698,6.50725704949025,6.60902283913118,6.57809105545237,6.61087931698586,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Early-demographic dividend,EAR,..,4.87494647175859,4.95055198334785,5.03642370782574,5.07474375505409,5.11327088283235,5.2187553178751,5.08285969418459,5.19982445731069,4.99168009995053,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,EAS,..,6.17453217858872,6.73558705662902,6.79640430677352,6.5675007811681,6.50164705887268,6.45789046790194,6.57855178901918,6.57444447602854,6.67017311417881,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,3.958370741384,4.14104496874896,4.34565647388372,4.50472463456742,4.5890126842808,4.69823785847618,4.77657944580812,4.91104431890026,5.09038284289168,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,3.95878654193067,4.14122347289706,4.34584548424479,4.50490670547648,4.58920185486298,4.69844813076304,4.77680566757736,4.91123317162832,5.090514313172,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Euro area,EMU,..,8.68985974453644,10.0951781677472,10.181321064083,10.2406236697304,10.276732995326,10.2123884107114,10.1960816310751,10.1579889149193,10.1359818461899,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,ECS,..,8.05026541474748,9.06189158102794,9.06782603914686,9.1074845210874,9.21681819566881,9.28948395403237,9.34222975188226,9.26471188156656,9.2975790015139,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,4.892323985821,4.8593428929547,4.94747695587036,5.00046538270062,5.03446910410776,5.02953189654994,5.10418013466357,5.12495884839722,5.17963794424045,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,5.03903149428901,5.0649650303957,5.11765859855706,5.16496020004496,5.20963750883041,5.23464971946127,5.32551892694809,5.34262497571204,5.37098671899899,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,European Union,EUU,..,8.47270817126848,9.82730993251949,9.91609743470061,9.98406590391961,10.0092231035442,9.93598771050878,9.92891632104162,9.87876751860349,9.85411799658599,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Fragile and conflict affected situations,FCS,..,5.14244677684366,4.71517057534634,4.52027187473084,4.36898248705627,4.51435167489201,4.44419861929252,4.49612860865029,4.6914891700377,4.47057150859653,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,4.28324616967931,5.4576745598455,5.3143075792003,5.36326670542997,5.29213414263075,5.55856075618994,5.3472307646492,5.19369346166299,4.86281757924908,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,High income,HIC,..,9.49965708726068,11.6536107744891,11.7835085786404,11.8152238947162,11.9750840909355,12.378405969216,12.5562965341501,12.524053732557,12.4660225752578,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IBRD only,IBD,..,5.25197643618061,5.14323370662399,5.20659247854906,5.28550189932695,5.33455972488263,5.38658455021642,5.41686654773038,5.55646811824096,5.54751001072182,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA & IBRD total,IBT,..,5.13444673316814,5.0783671052679,5.13668121206558,5.21407686933514,5.25437399115453,5.30699830108787,5.3335006265768,5.46343466750448,5.45312634127271,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA blend,IDB,..,3.33738283252422,3.3944737569862,3.46118665204562,3.57173936351287,3.52606487503925,3.6073793575128,3.70378934294207,3.64284259118273,3.79918359239686,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA only,IDX,..,3.83418542944535,4.84297076751641,4.80744236438274,4.8678996551326,4.82461084107305,4.97035897810364,4.68736256779232,4.54493363189872,4.33680552044022,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA total,IDA,..,3.61267702606733,4.09836184414055,4.09575530168542,4.19112433404729,4.14610954613174,4.2787181109458,4.20391195068198,4.12283995163542,4.08866968899952,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Late-demographic dividend,LTE,..,5.35104599767939,5.17126023859532,5.21174441258233,5.32940242365432,5.41795412017082,5.43699226541858,5.54317603337548,5.71880608545442,5.76569522050845,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,LCN,..,6.57940306702633,7.25930245936691,7.23587563807617,7.32289715732457,7.44032833031227,7.91620228145649,7.89493440905874,8.19965276935019,7.96622043532372,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,6.54794834732605,7.28531478323498,7.24675506401037,7.31652189281157,7.42608681450573,7.90274917258275,7.85410200261703,8.14676387459255,7.89105884865899,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,6.59141172574254,7.21537970503686,7.21351514753927,7.28639332229592,7.38276493767793,7.83652003104774,7.81902981738558,8.14036437754161,7.9097672385982,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Least developed countries: UN classification,LDC,..,3.47517362181674,4.30556854466195,4.21872837442916,4.36239998423265,4.32082594395214,4.56630774937041,4.35979326029029,4.23053862622426,4.02388163603064,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low & middle income,LMY,..,5.08559575318483,5.03975341126122,5.09568966381777,5.17385583374825,5.21964634926209,5.27368261476477,5.29273952564414,5.41784665910696,5.40820650838996,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low income,LIC,..,4.05764559698828,5.71108981541866,5.52079932453646,5.76818859193364,5.73484126417774,6.01562330119152,5.90179525417423,5.83808887279162,5.22603286834998,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lower middle income,LMC,..,3.79640300234122,4.02809479411747,4.12788229070375,4.20158563986372,4.17588271846135,4.22432087274499,4.2649938335236,4.18213362308856,4.09493253743571,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,MEA,..,4.49515998909336,4.65289294750148,4.70574743000881,4.7038070336953,5.10811193580468,5.62106325697928,5.77075918846523,6.2326394256165,5.83354852705967,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,4.77164369027398,5.54765198430044,5.62517412518536,5.33409537861063,5.67645949614324,6.14001933111248,6.55195602436164,6.76019578119651,6.27074458626929,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,4.77164369027398,5.54765198430044,5.62517412518536,5.33409537861063,5.67645949614324,6.14001933111248,6.55195602436163,6.76019578119651,6.27074458626929,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle income,MIC,..,5.10458679560734,5.0312096090123,5.09042148735951,5.16638267134472,5.21277822744267,5.26304139155114,5.28524620521701,5.41291469901892,5.41031337818156,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North America,NAC,..,12.253189295085,15.683214053707,15.6912279125761,15.6286395693561,15.8314305327987,16.236799322556,16.5914866049896,16.5200185989744,16.4154151003811,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,OECD members,OED,..,9.42020826993161,11.6714034298627,11.8083766035188,11.8198924953963,11.9549183798705,12.3289600549601,12.5160115299759,12.4684465774294,12.4531198692572,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Other small states,OSS,..,4.61973153264944,3.59481589769812,3.55844730568022,3.78917365750545,4.00095669388301,4.6662270063332,4.78001072385445,4.63060493793864,4.48917697289275,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pacific island small states,PSS,..,4.94911874846168,5.02271648927556,4.96476977776556,5.02322699317797,5.04009159389234,5.04294282850783,4.97019410293006,4.7905304015336,4.92033319720912,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Post-demographic dividend,PST,..,9.64868335007245,12.0443208167831,12.196958540242,12.2296512609841,12.3900265804168,12.7874569464504,12.9623783814075,12.9153613383898,12.8876155481394,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pre-demographic dividend,PRE,..,3.68982799777433,3.87831839600948,3.75213347455154,3.90611261285654,3.84952085488405,4.20033052330664,4.24906620108912,4.36245728207573,4.25680123504909,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Small states,SST,..,4.65943719870796,3.85287827512952,3.81991531719232,4.02770361355383,4.21363485311305,4.8481389878488,4.99304764430946,4.90286836443543,4.76645239863973,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Asia,SAS,..,3.71669897056981,3.20142335168495,3.2570522702299,3.62522476056939,3.53090056430003,3.51104934544981,3.44679692465847,3.46161425193277,3.48467393830339,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Asia (IDA & IBRD),TSA,..,3.71669897056981,3.20142335168495,3.2570522702299,3.62522476056939,3.53090056430003,3.51104934544981,3.44679692465847,3.46161425193277,3.48467393830339,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,SSF,..,5.09810570784398,5.10825142786471,4.99377676354319,4.9623469758692,4.85905786555782,5.12788413328569,5.09366139314444,5.12408797537837,5.09403364625313,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,5.09887783472357,5.10846574091127,4.99329235054956,4.96269937749051,4.8591493496885,5.128339187156,5.09358177339152,5.12421434711837,5.09401843755678,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,5.09810570784398,5.10825142786471,4.99377676354319,4.9623469758692,4.85905786555782,5.12788413328569,5.09366139314444,5.12408797537837,5.09403364625313,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Upper middle income,UMC,..,5.55037330660009,5.3569698442445,5.39709464934296,5.4578070260546,5.52682538993298,5.59922280231687,5.63164825801597,5.81971291792802,5.81972120159752,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,World,WLD,..,8.69746452276211,9.42930361366892,9.44110313755349,9.41743348531899,9.50976593451484,9.80347765777966,9.95094005558016,9.89336067501821,9.85699981778111,..,..
